12.4 4 121.0 112.0 1304 15.5 73 2 1 0 "volvo 144ea"
15.7 8 318.0 150.0 1545 11.0 73 1 1 0 "dodge dart custom"
9.8 4 121.0 110.0 1209 14.0 73 2 1 0 "saab 99le"
11.8 6 156.0 122.0 1276 13.5 73 3 1 0 "toyota mark ii"
21.4 8 350.0 180.0 1665 11.0 73 1 1 0 "oldsmobile omega"
11.8 6 198.0 95.00 1410 16.5 74 1 1 0 "plymouth duster"
11.2 6 200.0 ? 1307 17.0 74 1 1 0 "ford maverick"
12.4 6 232.0 100.0 1319 16.0 74 1 1 0 "amc hornet"
15.7 6 250.0 100.0 1516 17.0 74 1 1 0 "chevrolet nova"
7.6 4 79.00 67.00 886 19.0 74 3 1 0 "datsun b210"
9.0 4 122.0 80.00 1114 16.5 74 1 1 0 "ford pinto"
7.4 4 71.00 65.00 835 21.0 74 3 1 0 "toyota corolla 1200"
9.4 4 140.0 75.00 1155 17.0 74 1 1 0 "chevrolet vega"
14.7 6 250.0 100.0 1719 17.0 74 1 1 0 "chevrolet chevelle malibu classic"
14.7 6 258.0 110.0 1651 18.0 74 1 1 0 "amc matador"
13.1 6 225.0 105.0 1642 16.5 74 1 1 0 "plymouth satellite sebring"
14.7 8 302.0 140.0 1882 14.0 74 1 1 0 "ford gran torino"
18.1 8 350.0 150.0 2136 14.5 74 1 1 0 "buick century luxus (sw)"
16.8 8 318.0 150.0 2026 13.5 74 1 1 0 "dodge coronet custom (sw)"
16.8 8 302.0 140.0 2108 16.0 74 1 1 0 "ford gran torino (sw)"
16.8 8 304.0 150.0 1935 15.5 74 1 1 0 "amc matador (sw)"
8.1 4 98.00 83.00 1009 16.5 74 2 1 0 "audi fox"
9.0 4 79.00 67.00 892 15.5 74 2 1 0 "volkswagen dasher"
9.0 4 97.00 78.00 1045 14.5 74 2 1 0 "opel manta"
7.6 4 76.00 52.00 750 16.5 74 3 1 0 "toyota corona"
7.4 4 83.00 61.00 910 19.0 74 3 1 0 "datsun 710"
8.4 4 90.00 75.00 966 14.5 74 1 1 0 "dodge colt"
9.8 4 90.00 75.00 958 15.5 74 2 1 0 "fiat 128"
9.0 4 116.0 75.00 1021 14.0 74 2 1 0 "fiat 124 tc"
9.8 4 120.0 97.00 1131 15.0 74 3 1 0 "honda civic"
9.0 4 108.0 93.00 1087 15.5 74 3 1 0 subaru
7.6 4 79.00 67.00 909 16.0 74 2 1 0 "fiat x1.9"
12.4 6 225.0 95.00 1484 16.0 75 1 1 0 "plymouth valiant custom"
13.1 6 250.0 105.0 1572 16.0 75 1 1 0 "chevrolet nova"
15.7 6 250.0 72.00 1560 21.0 75 1 1 0 "mercury monarch"
15.7 6 250.0 72.00 1435 19.5 75 1 1 0 "ford maverick"
14.7 8 400.0 170.0 2122 11.5 75 1 1 0 "pontiac catalina"
15.7 8 350.0 145.0 2018 14.0 75 1 1 0 "chevrolet bel air"
14.7 8 318.0 150.0 2045 14.5 75 1 1 0 "plymouth grand fury"
16.8 8 351.0 148.0 2117 13.5 75 1 1 0 "ford ltd"
13.8 6 231.0 110.0 1776 21.0 75 1 1 0 "buick century"
14.7 6 250.0 105.0 1771 18.5 75 1 1 0 "chevroelt chevelle malibu"
15.7 6 258.0 110.0 1695 19.0 75 1 1 0 "amc matador"
13.1 6 225.0 95.00 1720 19.0 75 1 1 0 "plymouth fury"
11.2 6 231.0 110.0 1381 15.0 75 1 1 0 "buick skyhawk"
11.8 8 262.0 110.0 1464 13.5 75 1 1 0 "chevrolet monza 2+2"
18.1 8 302.0 129.0 1440 12.0 75 1 1 0 "ford mustang ii"
8.1 4 97.00 75.00 987 16.0 75 3 1 0 "toyota corolla"
10.2 4 140.0 83.00 1200 17.0 75 1 1 0 "ford pinto"
11.8 6 232.0 100.0 1325 16.0 75 1 1 0 "amc gremlin"
10.2 4 140.0 78.00 1178 18.5 75 1 1 0 "pontiac astro"
9.8 4 134.0 96.00 1228 13.5 75 3 1 0 "toyota corona"
9.4 4 90.00 71.00 1010 16.5 75 2 1 0 "volkswagen dasher"
9.8 4 119.0 97.00 1157 17.0 75 3 1 0 "datsun 710"
13.1 6 171.0 97.00 1356 14.5 75 1 1 0 "ford pinto"
8.1 4 90.00 70.00 880 14.0 75 2 1 0 "volkswagen rabbit"
12.4 6 232.0 90.00 1460 17.0 75 1 1 0 "amc pacer"
10.2 4 115.0 95.00 1225 15.0 75 2 1 0 "audi 100ls"
10.2 4 120.0 88.00 1344 17.0 75 2 1 0 "peugeot 504"
10.7 4 121.0 98.00 1339 14.5 75 2 1 0 "volvo 244dl"
9.4 4 121.0 115.0 1214 13.5 75 2 1 0 "saab 99le"
7.1 4 91.00 53.00 816 17.5 75 3 1 0 "honda civic cvcc"
8.4 4 107.0 86.00 1120 15.5 76 2 1 0 "fiat 131"
9.4 4 116.0 81.00 1009 16.9 76 2 1 0 "opel 1900"
9.4 4 140.0 92.00 1169 14.9 76 1 1 0 "capri ii"
9.0 4 98.00 79.00 1025 17.7 76 1 1 0 "dodge colt"
8.7 4 101.0 83.00 1001 15.3 76 2 1 0 "renault 12tl"
13.4 8 305.0 140.0 1916 13.0 76 1 1 0 "chevrolet chevelle malibu classic"
14.7 8 318.0 150.0 1905 13.0 76 1 1 0 "dodge coronet brougham"
15.2 8 304.0 120.0 1801 13.9 76 1 1 0 "amc matador"
16.2 8 351.0 152.0 1916 12.8 76 1 1 0 "ford gran torino"
10.7 6 225.0 100.0 1470 15.4 76 1 1 0 "plymouth valiant"
10.7 6 250.0 105.0 1524 14.5 76 1 1 0 "chevrolet nova"
9.8 6 200.0 81.00 1369 17.6 76 1 1 0 "ford maverick"
10.5 6 232.0 90.00 1402 17.6 76 1 1 0 "amc hornet"
8.1 4 85.00 52.00 925 22.2 76 1 1 0 "chevrolet chevette"
9.6 4 98.00 60.00 984 22.1 76 1 1 0 "chevrolet woody"
8.1 4 90.00 70.00 880 14.2 76 2 1 0 "vw rabbit"
7.1 4 91.00 53.00 816 17.4 76 3 1 0 "honda civic"
11.8 6 225.0 100.0 1660 17.7 76 1 1 0 "dodge aspen se"
13.1 6 250.0 78.00 1625 21.0 76 1 1 0 "ford granada ghia"
12.7 6 250.0 110.0 1657 16.2 76 1 1 0 "pontiac ventura sj"
13.4 6 258.0 95.00 1451 17.8 76 1 1 0 "amc pacer d/l"
8.0 4 97.00 71.00 830 12.2 76 2 1 0 "volkswagen rabbit"
7.4 4 85.00 70.00 905 17.0 76 3 1 0 "datsun b-210"
8.4 4 97.00 75.00 980 16.4 76 3 1 0 "toyota corolla"
8.9 4 140.0 72.00 1166 13.6 76 1 1 0 "ford pinto"
11.8 4 130.0 102.0 1432 15.7 76 2 1 0 "volvo 245"
18.1 8 318.0 150.0 1791 13.2 76 1 1 0 "plymouth volare premier v8"
12.4 4 120.0 88.00 1486 21.9 76 2 1 0 "peugeot 504"
12.4 6 156.0 108.0 1332 15.5 76 3 1 0 "toyota mark ii"
14.3 6 168.0 120.0 1736 16.7 76 2 1 0 "mercedes-benz 280s"
14.3 8 350.0 180.0 1991 12.1 76 1 1 0 "cadillac seville"
18.1 8 350.0 145.0 1843 12.0 76 1 1 0 "chevy c10"
18.1 8 302.0 130.0 1759 15.0 76 1 1 0 "ford f108"
18.1 8 318.0 150.0 1707 14.0 76 1 1 0 "dodge d100"
7.5 4 98.00 68.00 930 18.5 77 3 1 0 "honda accord cvcc"
7.8 4 111.0 80.00 980 14.8 77 1 1 0 "buick opel isuzu deluxe"
6.5 4 79.00 58.00 830 18.6 77 2 1 0 "renault 5 gtl"
9.2 4 122.0 96.00 1045 15.5 77 1 1 0 "plymouth arrow gs"
7.0 4 85.00 70.00 884 16.8 77 3 1 0 "datsun f-10 hatchback"
13.4 8 305.0 145.0 1764 12.5 77 1 1 0 "chevrolet caprice classic"
13.8 8 260.0 110.0 1845 19.0 77 1 1 0 "oldsmobile cutlass supreme"
15.2 8 318.0 145.0 1882 13.7 77 1 1 0 "dodge monaco brougham"
15.7 8 302.0 130.0 1952 14.9 77 1 1 0 "mercury cougar brougham"
13.4 6 250.0 110.0 1600 16.4 77 1 1 0 "chevrolet concours"
11.5 6 231.0 105.0 1557 16.9 77 1 1 0 "buick skylark"
12.4 6 225.0 100.0 1650 17.7 77 1 1 0 "plymouth volare custom"
12.7 6 250.0 98.00 1602 19.0 77 1 1 0 "ford granada"
14.7 8 400.0 180.0 1918 11.1 77 1 1 0 "pontiac grand prix lj"
15.2 8 350.0 170.0 1893 11.4 77 1 1 0 "chevrolet monte carlo landau"
15.2 8 400.0 190.0 1966 12.2 77 1 1 0 "chrysler cordoba"
14.7 8 351.0 149.0 1970 14.5 77 1 1 0 "ford thunderbird"
8.1 4 97.00 78.00 882 14.5 77 2 1 0 "volkswagen rabbit custom"
9.6 4 151.0 88.00 1245 16.0 77 1 1 0 "pontiac sunbird coupe"
9.0 4 97.00 75.00 1030 18.2 77 3 1 0 "toyota corolla liftback"
9.2 4 140.0 89.00 1252 15.8 77 1 1 0 "ford mustang ii 2+2"
7.7 4 98.00 63.00 932 17.0 77 1 1 0 "chevrolet chevette"
7.0 4 98.00 83.00 943 15.9 77 1 1 0 "dodge colt m/m"
7.8 4 97.00 67.00 902 16.4 77 3 1 0 "subaru dl"
7.7 4 97.00 78.00 995 14.1 77 2 1 0 "volkswagen dasher"
10.7 6 146.0 97.00 1280 14.5 77 3 1 0 "datsun 810"
10.9 4 121.0 110.0 1182 12.8 77 2 1 0 "bmw 320i"
10.9 3 80.00 110.0 1236 13.5 77 3 1 0 "mazda rx-4"
5.5 4 90.00 48.00 902 21.5 78 2 0 1 "volkswagen rabbit custom diesel"
6.5 4 98.00 66.00 818 14.4 78 1 1 0 "ford fiesta"
7.2 4 78.00 52.00 902 19.4 78 3 1 0 "mazda glc deluxe"
6.0 4 85.00 70.00 941 18.6 78 3 1 0 "datsun b210 gx"
6.5 4 91.00 60.00 818 16.4 78 3 1 0 "honda civic cvcc"
11.8 8 260.0 110.0 1530 15.5 78 1 1 0 "oldsmobile cutlass salon brougham"
12.1 8 318.0 140.0 1698 13.2 78 1 1 0 "dodge diplomat"
11.6 8 302.0 139.0 1623 12.8 78 1 1 0 "mercury monarch ghia"
12.3 6 231.0 105.0 1607 19.2 78 1 1 0 "pontiac phoenix lj"
11.5 6 200.0 95.00 1434 18.2 78 1 1 0 "chevrolet malibu"
11.6 6 200.0 85.00 1348 15.8 78 1 1 0 "ford fairmont (auto)"
9.4 4 140.0 88.00 1236 15.4 78 1 1 0 "ford fairmont (man)"
11.5 6 225.0 100.0 1559 17.2 78 1 1 0 "plymouth volare"
12.1 6 232.0 90.00 1459 17.2 78 1 1 0 "amc concord"
11.4 6 231.0 105.0 1536 15.8 78 1 1 0 "buick century special"
11.3 6 200.0 85.00 1395 16.7 78 1 1 0 "mercury zephyr"
12.6 6 225.0 110.0 1645 18.7 78 1 1 0 "dodge aspen"
13.0 6 258.0 120.0 1550 15.1 78 1 1 0 "amc concord d/l"
12.3 8 305.0 145.0 1557 13.2 78 1 1 0 "chevrolet monte carlo landau"
13.3 6 231.0 165.0 1566 13.4 78 1 1 0 "buick regal sport coupe (turbo)"
13.0 8 302.0 139.0 1457 11.2 78 1 1 0 "ford futura"
13.4 8 318.0 140.0 1855 13.7 78 1 1 0 "dodge magnum xe"
7.8 4 98.00 68.00 980 16.5 78 1 1 0 "chevrolet chevette"
8.6 4 134.0 95.00 1164 14.2 78 3 1 0 "toyota corona"
8.6 4 119.0 97.00 1045 14.7 78 3 1 0 "datsun 510"
7.6 4 105.0 75.00 1014 14.5 78 1 1 0 "dodge omni"
11.1 4 134.0 95.00 1143 14.8 78 3 1 0 "toyota celica gt liftback"
10.1 4 156.0 105.0 1248 16.7 78 1 1 0 "plymouth sapporo"
9.9 4 151.0 85.00 1298 17.6 78 1 1 0 "oldsmobile starfire sx"
9.8 4 119.0 97.00 1093 14.9 78 3 1 0 "datsun 200-sx"
11.6 5 131.0 103.0 1286 15.9 78 2 1 0 "audi 5000"
13.8 6 163.0 125.0 1427 13.6 78 2 1 0 "volvo 264gl"
10.9 4 121.0 115.0 1270 15.7 78 2 1 0 "saab 99gle"
14.5 6 163.0 133.0 1550 15.8 78 2 1 0 "peugeot 604sl"
7.5 4 89.00 71.00 905 14.9 78 2 1 0 "volkswagen scirocco"
8.0 4 98.00 68.00 970 16.6 78 3 1 0 "honda accord lx"
10.9 6 231.0 115.0 1475 15.4 79 1 1 0 "pontiac lemans v6"
11.9 6 200.0 85.00 1359 18.2 79 1 1 0 "mercury zephyr 6"
10.5 4 140.0 88.00 1314 17.3 79 1 1 0 "ford fairmont 4"
11.6 6 232.0 90.00 1484 18.2 79 1 1 0 "amc concord dl 6"
11.4 6 225.0 110.0 1527 16.6 79 1 1 0 "dodge aspen 6"
13.8 8 305.0 130.0 1745 15.4 79 1 1 0 "chevrolet caprice classic"
13.4 8 302.0 129.0 1693 13.4 79 1 1 0 "ford ltd landau"
14.3 8 351.0 138.0 1798 13.2 79 1 1 0 "mercury grand marquis"
12.9 8 318.0 135.0 1741 15.2 79 1 1 0 "dodge st. regis"
13.9 8 350.0 155.0 1982 14.9 79 1 1 0 "buick estate wagon (sw)"
15.2 8 351.0 142.0 1843 14.3 79 1 1 0 "ford country squire (sw)"
12.3 8 267.0 125.0 1639 15.0 79 1 1 0 "chevrolet malibu classic (sw)"
12.7 8 360.0 150.0 1791 13.0 79 1 1 0 "chrysler lebaron town @ country (sw)"
7.4 4 89.00 71.00 875 14.0 79 2 1 0 "vw rabbit custom"
6.9 4 86.00 65.00 898 15.2 79 3 1 0 "maxda glc deluxe"
6.6 4 98.00 80.00 870 14.4 79 1 1 0 "dodge colt hatchback custom"
8.6 4 121.0 80.00 1214 15.0 79 1 1 0 "amc spirit dl"
9.3 5 183.0 77.00 1605 20.1 79 2 1 0 "mercedes benz 300d"
10.2 8 350.0 125.0 1773 17.4 79 1 1 0 "cadillac eldorado"
8.6 4 141.0 71.00 1450 24.8 79 2 1 0 "peugeot 504"
9.8 8 260.0 90.00 1555 22.2 79 1 1 0 "oldsmobile cutlass salon brougham"
6.9 4 105.0 70.00 1000 13.2 79 1 1 0 "plymouth horizon"
6.8 4 105.0 70.00 977 14.9 79 1 1 0 "plymouth horizon tc3"
7.4 4 85.00 65.00 918 19.2 79 3 1 0 "datsun 210"
6.3 4 91.00 69.00 968 14.7 79 2 1 0 "fiat strada custom"
8.3 4 151.0 90.00 1214 16.0 79 1 1 0 "buick skylark limited"
8.2 6 173.0 115.0 1180 11.3 79 1 1 0 "chevrolet citation"
8.8 6 173.0 115.0 1227 12.9 79 1 1 0 "oldsmobile omega brougham"
7.0 4 151.0 90.00 1162 13.2 79 1 1 0 "pontiac phoenix"
5.7 4 98.00 76.00 975 14.7 80 2 1 0 "vw rabbit"
6.2 4 89.00 60.00 895 18.8 80 3 1 0 "toyota corolla tercel"
7.3 4 98.00 70.00 964 15.5 80 1 1 0 "chevrolet chevette"
6.3 4 86.00 65.00 918 16.4 80 3 1 0 "datsun 310"
8.4 4 151.0 90.00 1217 16.5 80 1 1 0 "chevrolet citation"
8.9 4 140.0 88.00 1305 18.1 80 1 1 0 "ford fairmont"
9.7 4 151.0 90.00 1365 20.1 80 1 1 0 "amc concord"
12.3 6 225.0 90.00 1537 18.7 80 1 1 0 "dodge aspen"
6.9 4 97.00 78.00 995 15.8 80 2 1 0 "audi 4000"
7.9 4 134.0 90.00 1232 15.5 80 3 1 0 "toyota corona liftback"
7.5 4 120.0 75.00 1155 17.5 80 3 1 0 "mazda 626"
6.4 4 119.0 92.00 1106 15.0 80 3 1 0 "datsun 510 hatchback"
7.3 4 108.0 75.00 1030 15.2 80 3 1 0 "toyota corolla"
5.0 4 86.00 65.00 959 17.9 80 3 1 0 "mazda glc"
8.4 4 156.0 105.0 1273 14.4 80 1 1 0 "dodge colt"
5.8 4 85.00 65.00 959 19.2 80 3 1 0 "datsun 210"
5.3 4 90.00 48.00 948 21.7 80 2 0 1 "vw rabbit c (diesel)"
5.4 4 90.00 48.00 1061 23.7 80 2 0 1 "vw dasher (diesel)"
6.5 5 121.0 67.00 1341 19.9 80 2 0 1 "audi 5000s (diesel)"
7.8 4 146.0 67.00 1477 21.8 80 2 1 0 "mercedes-benz 240d"
5.3 4 91.00 67.00 841 13.8 80 3 1 0 "honda civic 1500 gl"
5.8 4 85.00 ? 834 17.3 80 2 1 0 "renault lecar deluxe"
7.0 4 97.00 67.00 975 18.0 80 3 1 0 "subaru dl"
7.9 4 89.00 62.00 839 15.3 80 2 1 0 "vokswagen rabbit"
7.2 6 168.0 132.0 1323 11.4 80 3 1 0 "datsun 280-zx"
9.9 3 70.00 100.0 1100 12.5 80 3 1 0 "mazda rx-7 gs"
6.7 4 122.0 88.00 1136 15.1 80 2 1 0 "triumph tr7 coupe"
10.0 4 140.0 ? 1320 14.3 80 1 1 0 "ford mustang cobra"
7.3 4 107.0 72.00 1041 17.0 80 3 1 0 "honda accord"
8.6 4 135.0 84.00 1132 15.7 81 1 1 0 "plymouth reliant"
8.8 4 151.0 84.00 1198 16.4 81 1 1 0 "buick skylark"
9.1 4 156.0 92.00 1191 14.4 81 1 1 0 "dodge aries wagon (sw)"
10.0 6 173.0 110.0 1239 12.6 81 1 1 0 "chevrolet citation"
7.8 4 135.0 84.00 1084 12.9 81 1 1 0 "plymouth reliant"
6.0 4 79.00 58.00 798 16.9 81 3 1 0 "toyota starlet"
6.0 4 86.00 64.00 852 16.4 81 1 1 0 "plymouth champ"
6.7 4 81.00 60.00 800 16.1 81 3 1 0 "honda civic 1300"
7.3 4 97.00 67.00 939 17.8 81 3 1 0 subaru
6.4 4 85.00 65.00 898 19.4 81 3 1 0 "datsun 210 mpg"
6.2 4 89.00 62.00 932 17.3 81 3 1 0 "toyota tercel"
6.9 4 91.00 68.00 902 16.0 81 3 1 0 "mazda glc 4"
6.8 4 105.0 63.00 1007 14.9 81 1 1 0 "plymouth horizon 4"
6.8 4 98.00 65.00 930 16.2 81 1 1 0 "ford escort 4w"
7.9 4 98.00 65.00 1082 20.7 81 1 1 0 "ford escort 2h"
7.1 4 105.0 74.00 995 14.2 81 2 1 0 "volkswagen jetta"
6.8 4 100.0 ? 1055 15.8 81 2 1 0 "renault 18i"
